page,title,link,votes,answers,views,tags
240,How to justify the chosen neural architecture?,https://ai.stackexchange.com/questions/35873/how-to-justify-the-chosen-neural-architecture,0,1,141,"neural-networks, deep-learning, classification"
240,RL-based trading bot: how to deal with overfitting,https://ai.stackexchange.com/questions/35871/rl-based-trading-bot-how-to-deal-with-overfitting,0,0,1k,"reinforcement-learning, deep-rl, time-series, stable-baselines"
240,Is it possible to add states to the Q-table after the game has started?,https://ai.stackexchange.com/questions/35868/is-it-possible-to-add-states-to-the-q-table-after-the-game-has-started,0,1,328,"reinforcement-learning, q-learning, implementation"
240,How to generate new data given a trained VAE - sample from the learned latent space or from multivariate Gaussian?,https://ai.stackexchange.com/questions/35862/how-to-generate-new-data-given-a-trained-vae-sample-from-the-learned-latent-sp,5,2,4k,"tensorflow, pytorch, generative-model, variational-autoencoder, latent-variable"
240,DDPG agent with convolutional layers for feature extraction [closed],https://ai.stackexchange.com/questions/35861/ddpg-agent-with-convolutional-layers-for-feature-extraction,1,0,154,"reinforcement-learning, convolutional-neural-networks, pytorch, actor-critic-methods, ddpg"
240,Does it make sense to provide a DQN with negative rewards for a network with relu and sigmoid activations?,https://ai.stackexchange.com/questions/35857/does-it-make-sense-to-provide-a-dqn-with-negative-rewards-for-a-network-with-rel,1,1,425,"reinforcement-learning, dqn, rewards, relu, sigmoid"
240,How to deal with changing rewards in Q-learning? DQN?,https://ai.stackexchange.com/questions/35856/how-to-deal-with-changing-rewards-in-q-learning-dqn,0,1,587,"reinforcement-learning, machine-learning, deep-rl, q-learning, dqn"
240,"PPO: multiple discrete actions per step, one depends on the other",https://ai.stackexchange.com/questions/35852/ppo-multiple-discrete-actions-per-step-one-depends-on-the-other,2,1,1k,"reinforcement-learning, proximal-policy-optimization, discrete-action-spaces"
240,What should I think about when designing a custom loss function?,https://ai.stackexchange.com/questions/35850/what-should-i-think-about-when-designing-a-custom-loss-function,1,2,872,"objective-functions, pytorch"
240,How to instruct Mask RCNN to identify objects too close to each other?,https://ai.stackexchange.com/questions/35845/how-to-instruct-mask-rcnn-to-identify-objects-too-close-to-each-other,2,2,363,"deep-learning, tensorflow, mask-rcnn"
240,"Why are agents trained in episodes, even in non-episodic tasks?",https://ai.stackexchange.com/questions/35842/why-are-agents-trained-in-episodes-even-in-non-episodic-tasks,2,0,635,"reinforcement-learning, deep-rl, continuous-tasks, episodes"
241,What is the meaning of $p_{\text {data }}(y)$ in the CycleGAN?,https://ai.stackexchange.com/questions/35840/what-is-the-meaning-of-p-text-data-y-in-the-cyclegan,0,1,71,"generative-adversarial-networks, probability-distribution, notation, generator, cycle-gan"
241,Is it possible to learn the number of layers?,https://ai.stackexchange.com/questions/35836/is-it-possible-to-learn-the-number-of-layers,2,3,294,"keras, hyperparameter-optimization, meta-learning, neural-architecture-search"
241,What considerations should I take to train my transformer model?,https://ai.stackexchange.com/questions/35833/what-considerations-should-i-take-to-train-my-transformer-model,1,0,91,"training, transformer, image-segmentation, testing"
241,"Mathematically, what is happening differently in the neural net during exploration vs. exploitation?",https://ai.stackexchange.com/questions/35829/mathematically-what-is-happening-differently-in-the-neural-net-during-explorati,4,1,989,"reinforcement-learning, deep-rl, proximal-policy-optimization, exploration-exploitation-tradeoff"
241,Why is exploitation necessary during training?,https://ai.stackexchange.com/questions/35827/why-is-exploitation-necessary-during-training,6,6,3k,"reinforcement-learning, exploration-exploitation-tradeoff"
241,Which RL algorithm should I use to learn an optimal weight vector?,https://ai.stackexchange.com/questions/35825/which-rl-algorithm-should-i-use-to-learn-an-optimal-weight-vector,1,1,328,"reinforcement-learning, game-ai, algorithm-request"
241,How to solve a reinforcement learning problem with a stochastic reward function?,https://ai.stackexchange.com/questions/35823/how-to-solve-a-reinforcement-learning-problem-with-a-stochastic-reward-function,0,0,351,"reinforcement-learning, rewards, algorithm-request, reward-functions, reward-design"
241,How to configure a neural network to selectively change only certain characters in a string?,https://ai.stackexchange.com/questions/35818/how-to-configure-a-neural-network-to-selectively-change-only-certain-characters,0,1,151,"neural-networks, natural-language-processing, applications"
241,What is the domain of the discriminator of a GAN?,https://ai.stackexchange.com/questions/35815/what-is-the-domain-of-the-discriminator-of-a-gan,1,2,552,"objective-functions, generative-adversarial-networks, loss, discriminator"
241,What exactly is the AI explainability problem?,https://ai.stackexchange.com/questions/35812/what-exactly-is-the-ai-explainability-problem,0,1,357,"neural-networks, terminology, gradient-descent, explainable-ai, black-box"
241,How to identify and diferentiate several edge lines of an object?,https://ai.stackexchange.com/questions/35811/how-to-identify-and-diferentiate-several-edge-lines-of-an-object,1,1,139,"neural-networks, image-segmentation, yolo, semantic-segmentation, edge-detection"
241,How to solve a reinforcement learning problem with changing rewards?,https://ai.stackexchange.com/questions/35809/how-to-solve-a-reinforcement-learning-problem-with-changing-rewards,2,0,310,"reinforcement-learning, rewards, reward-functions, reward-shaping"
241,PPO: how to scale rewards,https://ai.stackexchange.com/questions/35808/ppo-how-to-scale-rewards,0,0,2k,"reinforcement-learning, rewards, proximal-policy-optimization, reward-normalization"
241,Machine Learning Models for Longitudinal Data,https://ai.stackexchange.com/questions/35803/machine-learning-models-for-longitudinal-data,1,2,377,"classification, supervised-learning, random-forests"
241,How to use a trained neural network to find optimal function inputs? [closed],https://ai.stackexchange.com/questions/35802/how-to-use-a-trained-neural-network-to-find-optimal-function-inputs,-1,1,845,"neural-networks, deep-learning"
242,"For continuing tasks, is the choice of episode length completely arbitrary?",https://ai.stackexchange.com/questions/35793/for-continuing-tasks-is-the-choice-of-episode-length-completely-arbitrary,2,1,807,"reinforcement-learning, hyper-parameters, continuous-tasks"
242,"Why are only neural networks (and not SVMs, for example) used for reinforcement learning?",https://ai.stackexchange.com/questions/35792/why-are-only-neural-networks-and-not-svms-for-example-used-for-reinforcement,5,1,274,"neural-networks, reinforcement-learning, function-approximation"
242,"In Value Iteration, why can we initialize the value function arbitrarily?",https://ai.stackexchange.com/questions/35791/in-value-iteration-why-can-we-initialize-the-value-function-arbitrarily,7,2,2k,"reinforcement-learning, machine-learning, value-functions, sutton-barto, value-iteration"
242,"Is there a way to easily simulate video games, without actually rendering the pixels on screen?",https://ai.stackexchange.com/questions/35785/is-there-a-way-to-easily-simulate-video-games-without-actually-rendering-the-pi,4,2,2k,"reinforcement-learning, machine-learning, neat, resource-request"
242,Is there any way to train a regression model with negative values that is more stable?,https://ai.stackexchange.com/questions/35782/is-there-any-way-to-train-a-regression-model-with-negative-values-that-is-more-s,0,1,1k,"machine-learning, natural-language-processing, activation-functions, prediction, regression"
242,How it is possible to compress audio with the image representation of an audio?,https://ai.stackexchange.com/questions/35779/how-it-is-possible-to-compress-audio-with-the-image-representation-of-an-audio,0,1,187,"machine-learning, data-compression"
242,How can I generalize a machine learning model to multiple curves?,https://ai.stackexchange.com/questions/35774/how-can-i-generalize-a-machine-learning-model-to-multiple-curves,2,1,231,"machine-learning, deep-learning, model-request"
242,Is N the total number of nodes in the frontier plus the number of nodes in the explored list?,https://ai.stackexchange.com/questions/35771/is-n-the-total-number-of-nodes-in-the-frontier-plus-the-number-of-nodes-in-the-e,1,0,154,"search, heuristics, a-star, norvig-russell, branching-factors"
242,Why aren't neural networks contractions?,https://ai.stackexchange.com/questions/35770/why-arent-neural-networks-contractions,0,1,245,"neural-networks, reinforcement-learning, deep-rl"
242,Why do we train the discriminators k times but train the generator only 1 time in a iteration in GAN?,https://ai.stackexchange.com/questions/35768/why-do-we-train-the-discriminators-k-times-but-train-the-generator-only-1-time-i,0,1,3k,"deep-learning, training, generative-adversarial-networks, generator, discriminator"
242,"CNNs: What does ""number of filters"" mean?",https://ai.stackexchange.com/questions/35763/cnns-what-does-number-of-filters-mean,0,1,187,"convolutional-neural-networks, filters"
242,When should I use an MARL approach instead of training one agent while keep the others fixed?,https://ai.stackexchange.com/questions/35762/when-should-i-use-an-marl-approach-instead-of-training-one-agent-while-keep-the,1,0,75,"reinforcement-learning, multi-agent-rl"
242,Do I need to create one or many neural networks to play Risk? [closed],https://ai.stackexchange.com/questions/35759/do-i-need-to-create-one-or-many-neural-networks-to-play-risk,1,1,610,"neural-networks, machine-learning, game-ai"
242,Why don't we also need to approximate $p(x \mid z)$ in the VAE?,https://ai.stackexchange.com/questions/35753/why-dont-we-also-need-to-approximate-px-mid-z-in-the-vae,3,1,663,"generative-model, variational-autoencoder, probability-theory, variational-inference"
242,What are semantic word spaces in NLP?,https://ai.stackexchange.com/questions/35748/what-are-semantic-word-spaces-in-nlp,1,0,121,"natural-language-processing, terminology, papers"
243,PPO: policy loss becomes nan [closed],https://ai.stackexchange.com/questions/35746/ppo-policy-loss-becomes-nan,1,1,1k,"proximal-policy-optimization, probability-distribution, loss"
243,Is it possible to combine two policy-based RL agents?,https://ai.stackexchange.com/questions/35745/is-it-possible-to-combine-two-policy-based-rl-agents,1,0,370,"reinforcement-learning, deep-rl, value-based-methods, policy-based-methods"
243,How to create a loss function that penalizes duplicate indices in the output tensor?,https://ai.stackexchange.com/questions/35744/how-to-create-a-loss-function-that-penalizes-duplicate-indices-in-the-output-ten,2,0,51,"objective-functions, optimization, pytorch, constraint-satisfaction-problems, constrained-optimization"
243,Trouble writing the backpropagation algorithm in python through crossentropy and softmax,https://ai.stackexchange.com/questions/35741/trouble-writing-the-backpropagation-algorithm-in-python-through-crossentropy-and,1,1,223,"backpropagation, cross-entropy, softmax"
243,Embedding Quality of Transfer Learning model vs Contrastive learning model,https://ai.stackexchange.com/questions/35738/embedding-quality-of-transfer-learning-model-vs-contrastive-learning-model,1,1,191,"machine-learning, deep-learning, transfer-learning, contrastive-learning"
243,How to properly combine multiple readings/measurements?,https://ai.stackexchange.com/questions/35734/how-to-properly-combine-multiple-readings-measurements,1,0,86,"machine-learning, applications, autonomous-vehicles, ensemble-learning"
243,"In RL, is it possible to design a multiplicative/exponential reward function? A reward func that depends on current accumulated reward?",https://ai.stackexchange.com/questions/35731/in-rl-is-it-possible-to-design-a-multiplicative-exponential-reward-function-a,2,1,667,"reinforcement-learning, deep-rl, reward-functions, reward-design"
243,"In the MuZero paper, how does backprop in the MCTS account for the immediate reward from each edge?",https://ai.stackexchange.com/questions/35725/in-the-muzero-paper-how-does-backprop-in-the-mcts-account-for-the-immediate-rew,2,1,389,"reinforcement-learning, papers, monte-carlo-tree-search, muzero"
243,How to convert color information to 1D feature vector?,https://ai.stackexchange.com/questions/35724/how-to-convert-color-information-to-1d-feature-vector,2,2,469,"convolutional-neural-networks, features, feature-extraction"
243,"Policy gradient (or more general, RL algorithms) for the problems where actions does not determine next state (next state is independent to action)",https://ai.stackexchange.com/questions/35721/policy-gradient-or-more-general-rl-algorithms-for-the-problems-where-actions,1,0,84,"reinforcement-learning, deep-rl, policy-gradients, multi-armed-bandits, contextual-bandits"
243,Is there a way to improve the low-quality data?,https://ai.stackexchange.com/questions/35720/is-there-a-way-to-improve-the-low-quality-data,0,1,140,"comparison, datasets, data-preprocessing, object-recognition, object-tracking"
243,How to perform the back propagation step in Semi-gradient SARSA using a deep neural network?,https://ai.stackexchange.com/questions/35717/how-to-perform-the-back-propagation-step-in-semi-gradient-sarsa-using-a-deep-neu,0,1,484,"reinforcement-learning, deep-rl, sutton-barto, sarsa"
243,Value iteration algorithm converge to max reward with discount of 1? [duplicate],https://ai.stackexchange.com/questions/35715/value-iteration-algorithm-converge-to-max-reward-with-discount-of-1,1,0,18,"reinforcement-learning, bellman-equations, value-iteration"
243,"Why do we use ""true labels"" that are based on the output of our network in Deep Q-Learning?",https://ai.stackexchange.com/questions/35706/why-do-we-use-true-labels-that-are-based-on-the-output-of-our-network-in-deep,3,1,334,"reinforcement-learning, deep-rl, dqn, objective-functions"
243,"Which formula of p(x, y) to use?",https://ai.stackexchange.com/questions/35705/which-formula-of-px-y-to-use,1,1,161,"generative-model, books, probability-theory"
244,Is it mandatory to multiply every activation of a layer by droupout factor during testing?,https://ai.stackexchange.com/questions/35702/is-it-mandatory-to-multiply-every-activation-of-a-layer-by-droupout-factor-durin,1,1,91,"regularization, testing, dropout"
244,"Do I need to normalize all state-space variables? If so, how?",https://ai.stackexchange.com/questions/35700/do-i-need-to-normalize-all-state-space-variables-if-so-how,2,3,2k,"reinforcement-learning, deep-rl, data-preprocessing, normalisation, algorithmic-trading"
244,"What is a ""canonical space""?",https://ai.stackexchange.com/questions/35696/what-is-a-canonical-space,0,1,4k,"deep-learning, computer-vision, terminology, papers"
244,"Why do we use the same parameters for the joint, marginal and conditional distributions in VAEs?",https://ai.stackexchange.com/questions/35691/why-do-we-use-the-same-parameters-for-the-joint-marginal-and-conditional-distri,3,1,177,"machine-learning, generative-adversarial-networks, generative-model, variational-autoencoder"
244,How does MAML inner loop optimization works?,https://ai.stackexchange.com/questions/35689/how-does-maml-inner-loop-optimization-works,1,1,967,"optimization, gradient-descent, gradient, meta-learning, model-agnostic-meta-learning"
244,How can a convnet learn with a 3x3 output layer?,https://ai.stackexchange.com/questions/35688/how-can-a-convnet-learn-with-a-3x3-output-layer,0,1,106,"neural-networks, mnist"
244,How can I produce crossbred images out of two datasets?,https://ai.stackexchange.com/questions/35686/how-can-i-produce-crossbred-images-out-of-two-datasets,1,0,196,"pytorch, image-processing, dc-gan"
244,Use of Mask in U Net for plant disease detection [closed],https://ai.stackexchange.com/questions/35684/use-of-mask-in-u-net-for-plant-disease-detection,-1,1,247,"deep-learning, image-processing, image-segmentation, u-net"
244,Why does the average-reward estimator for continuing tasks use the TD error?,https://ai.stackexchange.com/questions/35683/why-does-the-average-reward-estimator-for-continuing-tasks-use-the-td-error,4,1,476,"reinforcement-learning, deep-rl, rewards, function-approximation, sutton-barto"
244,Deep Learning for occlusion recognition is 2D or 3D space [closed],https://ai.stackexchange.com/questions/35680/deep-learning-for-occlusion-recognition-is-2d-or-3d-space,1,1,89,"deep-learning, convolutional-neural-networks, object-detection"
244,How to compare images for similarity?,https://ai.stackexchange.com/questions/35677/how-to-compare-images-for-similarity,1,1,638,computer-vision
244,ML algorithm suggestion for databases that change a lot with time after model training,https://ai.stackexchange.com/questions/35669/ml-algorithm-suggestion-for-databases-that-change-a-lot-with-time-after-model-tr,1,1,73,"machine-learning, classification, binary-classification, logistic-regression"
244,How should you reshape data before feeding it to LSTM layers?,https://ai.stackexchange.com/questions/35667/how-should-you-reshape-data-before-feeding-it-to-lstm-layers,0,1,927,"neural-networks, deep-learning, recurrent-neural-networks, data-preprocessing"
244,How to find the order in which DFS algorithm will inspect the nodes?,https://ai.stackexchange.com/questions/35663/how-to-find-the-order-in-which-dfs-algorithm-will-inspect-the-nodes,1,1,663,"search, path-finding, depth-first-search"
244,Does pairing children with their parents cause any harm (in a genetic program)?,https://ai.stackexchange.com/questions/35662/does-pairing-children-with-their-parents-cause-any-harm-in-a-genetic-program,2,1,110,"reference-request, genetic-algorithms, fitness-functions, genetic-programming, crossover-operators"
245,Can the state transition function be dynamic in reinforcement learning?,https://ai.stackexchange.com/questions/35661/can-the-state-transition-function-be-dynamic-in-reinforcement-learning,1,1,483,"reinforcement-learning, markov-decision-process, transition-model"
245,What is my mistake in applying the AC-3 algorithm on this problem?,https://ai.stackexchange.com/questions/35659/what-is-my-mistake-in-applying-the-ac-3-algorithm-on-this-problem,2,0,228,"constraint-satisfaction-problems, norvig-russell"
245,Is Q-learning only capable of learning a deterministic policy?,https://ai.stackexchange.com/questions/35653/is-q-learning-only-capable-of-learning-a-deterministic-policy,2,1,962,"reinforcement-learning, q-learning, policies, sarsa, deterministic-policy"
245,"PPO custom implementation: do metrics like value loss, actor loss and entropy move a certain way?",https://ai.stackexchange.com/questions/35652/ppo-custom-implementation-do-metrics-like-value-loss-actor-loss-and-entropy-mo,1,1,923,"reinforcement-learning, value-functions, proximal-policy-optimization"
245,Is Reinforcement Learning with only feedback on a single action possible?,https://ai.stackexchange.com/questions/35650/is-reinforcement-learning-with-only-feedback-on-a-single-action-possible,2,0,160,"reinforcement-learning, deep-rl"
245,"At which point, does the momentum based GD helps really in this figure?",https://ai.stackexchange.com/questions/35648/at-which-point-does-the-momentum-based-gd-helps-really-in-this-figure,1,3,176,"gradient-descent, momentum"
245,Replay buffer action range in DDPG,https://ai.stackexchange.com/questions/35645/replay-buffer-action-range-in-ddpg,0,1,209,"reinforcement-learning, deep-rl, actor-critic-methods, ddpg"
245,Using reinforcement learning for human-robot interaction [closed],https://ai.stackexchange.com/questions/35634/using-reinforcement-learning-for-human-robot-interaction,0,1,57,"reinforcement-learning, q-learning, on-policy-methods"
245,Is there an argument against using the (reviewed) predictions of a model as ground truth to further train exactly this model?,https://ai.stackexchange.com/questions/35626/is-there-an-argument-against-using-the-reviewed-predictions-of-a-model-as-grou,7,2,875,"datasets, overfitting, transfer-learning, data-labelling, faster-r-cnn"
245,What are all the possible usages of 'multilayer perceptron'?,https://ai.stackexchange.com/questions/35619/what-are-all-the-possible-usages-of-multilayer-perceptron,1,2,107,"comparison, terminology, definitions, feedforward-neural-networks, multilayer-perceptrons"
245,Is there any variant of perceptron convergence algorithm that ensures uniqueness?,https://ai.stackexchange.com/questions/35613/is-there-any-variant-of-perceptron-convergence-algorithm-that-ensures-uniqueness,3,2,335,"reference-request, algorithm-request, convergence, perceptron"
245,Why is my convolutional neural network failing to classify user inputted images after having high accuracy in testing? [closed],https://ai.stackexchange.com/questions/35612/why-is-my-convolutional-neural-network-failing-to-classify-user-inputted-images,1,0,42,"convolutional-neural-networks, computer-vision, python"
245,Why is training longer not better in reinforcement learning?,https://ai.stackexchange.com/questions/35611/why-is-training-longer-not-better-in-reinforcement-learning,3,1,1k,"reinforcement-learning, rewards, proximal-policy-optimization, gym, lunar-lander"
245,I have a 3 class classification problem. Detection of one of classes is very important. How to design the problem? one class classification or ...? [closed],https://ai.stackexchange.com/questions/35598/i-have-a-3-class-classification-problem-detection-of-one-of-classes-is-very-imp,0,1,464,"machine-learning, deep-learning, classification, unsupervised-learning"
245,What should the discount factor for the non-slippery version of the FrozenLake environment be?,https://ai.stackexchange.com/questions/35596/what-should-the-discount-factor-for-the-non-slippery-version-of-the-frozenlake-e,4,1,809,"reinforcement-learning, sutton-barto, value-iteration, discount-factor, frozen-lake"
246,Can we also estimate $V_{\pi}$ with SARSA?,https://ai.stackexchange.com/questions/35594/can-we-also-estimate-v-pi-with-sarsa,3,1,156,"reinforcement-learning, value-functions, bellman-equations, sarsa"
246,"Theoretically, how can the trait ""humbleness"" be incorporated into AI design, specifically Artificial General Intelligence?",https://ai.stackexchange.com/questions/35592/theoretically-how-can-the-trait-humbleness-be-incorporated-into-ai-design-sp,0,1,76,"ai-design, agi, human-like, aixi"
246,What are the specific differences between vision transformers variants?,https://ai.stackexchange.com/questions/35587/what-are-the-specific-differences-between-vision-transformers-variants,2,0,114,"comparison, vision-transformer, adversarial-attacks"
246,Why gradients are used in Layer-wise Relevance Propagation (LRP)?,https://ai.stackexchange.com/questions/35577/why-gradients-are-used-in-layer-wise-relevance-propagation-lrp,1,1,1k,"neural-networks, deep-neural-networks, explainable-ai"
246,How to manage impossible actions? [closed],https://ai.stackexchange.com/questions/35573/how-to-manage-impossible-actions,0,1,289,"reinforcement-learning, q-learning, state-spaces, action-spaces, state-representations"
246,"Is the case of a big state space, should we use a softmax exploration policy rather than $\epsilon$-greedy for Q-Learning?",https://ai.stackexchange.com/questions/35572/is-the-case-of-a-big-state-space-should-we-use-a-softmax-exploration-policy-rat,0,1,323,"machine-learning, q-learning, softmax, epsilon-greedy-policy, exploration-strategies"
246,Could Softmax Action Selection be useful to solve an episodic task with more than 100000 possible states and 2000 actions?,https://ai.stackexchange.com/questions/35564/could-softmax-action-selection-be-useful-to-solve-an-episodic-task-with-more-tha,0,1,161,"reinforcement-learning, q-learning, function-approximation, episodic-tasks"
246,Is it possible to successively train an RL agent on the same environment with different data,https://ai.stackexchange.com/questions/35563/is-it-possible-to-successively-train-an-rl-agent-on-the-same-environment-with-di,0,1,585,reinforcement-learning
246,"Is the ""Helvetica scenario"" mentioned here related to Artificial Intelligence?",https://ai.stackexchange.com/questions/35558/is-the-helvetica-scenario-mentioned-here-related-to-artificial-intelligence,0,1,352,"terminology, papers, generative-adversarial-networks"
246,"Given A and B, C are independent of each other. Given A, B and C, D and E are independent of each other. What is the minimal number of parameters?",https://ai.stackexchange.com/questions/35557/given-a-and-b-c-are-independent-of-each-other-given-a-b-and-c-d-and-e-are-in,-1,1,153,"probability, bayesian-networks, naive-bayes, bayes-theorem, bayesian-probability"
246,How to decode P bits that represent a random weight generator?,https://ai.stackexchange.com/questions/35550/how-to-decode-p-bits-that-represent-a-random-weight-generator,2,1,142,"neural-networks, papers, genetic-algorithms, multilayer-perceptrons, weights-initialization"
246,When exactly does the split into different heads in Multi-Head-Attention occur?,https://ai.stackexchange.com/questions/35548/when-exactly-does-the-split-into-different-heads-in-multi-head-attention-occur,8,1,6k,"transformer, pytorch, attention"
246,Positional Encoding of Time-Series features,https://ai.stackexchange.com/questions/35547/positional-encoding-of-time-series-features,3,1,4k,"transformer, time-series, positional-encoding"
246,Implement 4D convolution as matrix-matrix multiplication - paper is confusing!,https://ai.stackexchange.com/questions/35544/implement-4d-convolution-as-matrix-matrix-multiplication-paper-is-confusing,0,0,169,"machine-learning, implementation, convolution"
246,Can you make a Neural Network drunk or high?,https://ai.stackexchange.com/questions/35540/can-you-make-a-neural-network-drunk-or-high,2,1,143,"neural-networks, reinforcement-learning, human-like"
247,Is it possible learning convergence is lost in Reinforcement Learning as the state space grows?,https://ai.stackexchange.com/questions/35537/is-it-possible-learning-convergence-is-lost-in-reinforcement-learning-as-the-sta,2,1,524,"reinforcement-learning, q-learning, convergence, sarsa, state-spaces"
247,Why do Convolution Neural Networks work on NLP/sequential tasks?,https://ai.stackexchange.com/questions/35530/why-do-convolution-neural-networks-work-on-nlp-sequential-tasks,3,1,224,"convolutional-neural-networks, natural-language-processing, applications"
247,"If I can repeat ML experiments, how can I bound my results?",https://ai.stackexchange.com/questions/35526/if-i-can-repeat-ml-experiments-how-can-i-bound-my-results,3,1,216,"machine-learning, statistics"
247,"If we have a working reward function, would adding another action have a significant effect on the agent performance if task remains the same?",https://ai.stackexchange.com/questions/35523/if-we-have-a-working-reward-function-would-adding-another-action-have-a-signifi,1,0,51,"reinforcement-learning, deep-rl, reward-functions, action-spaces, td3"
247,Is it appropriate to represent 'total failure' as an absorbing state?,https://ai.stackexchange.com/questions/35522/is-it-appropriate-to-represent-total-failure-as-an-absorbing-state,2,1,294,"reinforcement-learning, markov-decision-process, state-spaces, transition-model, episodic-tasks"
247,What clustering algorithms work best for datasets with only binary categorical features?,https://ai.stackexchange.com/questions/35520/what-clustering-algorithms-work-best-for-datasets-with-only-binary-categorical-f,2,1,129,"unsupervised-learning, algorithm-request, clustering"
247,How does learning the moves of chess show up in a neural network?,https://ai.stackexchange.com/questions/35514/how-does-learning-the-moves-of-chess-show-up-in-a-neural-network,3,1,440,"neural-networks, machine-learning, chess"
247,What is the total number of actions and rewards count,https://ai.stackexchange.com/questions/35507/what-is-the-total-number-of-actions-and-rewards-count,4,1,405,"reinforcement-learning, deep-learning, papers, dqn, datasets"
247,What is the difference between features and inputs in machine learning?,https://ai.stackexchange.com/questions/35506/what-is-the-difference-between-features-and-inputs-in-machine-learning,2,2,6k,"machine-learning, comparison, terminology, features"
247,Why exclude the first entropy bonus term in the soft Q-function in SAC?,https://ai.stackexchange.com/questions/35504/why-exclude-the-first-entropy-bonus-term-in-the-soft-q-function-in-sac,1,0,45,"soft-actor-critic, entropy"
247,"What do ""large variables"" and ""small weights"" mean in these sentences?",https://ai.stackexchange.com/questions/35501/what-do-large-variables-and-small-weights-mean-in-these-sentences,1,0,60,"neural-networks, machine-learning, terminology, weights, gradient"
247,Is there a term for unquantifiably uncertain prior knowledge?,https://ai.stackexchange.com/questions/35499/is-there-a-term-for-unquantifiably-uncertain-prior-knowledge,0,1,84,"unsupervised-learning, clustering"
247,Training a GAN after after evaluation metric reaches minimum,https://ai.stackexchange.com/questions/35498/training-a-gan-after-after-evaluation-metric-reaches-minimum,0,1,212,"training, generative-adversarial-networks, early-stopping"
247,"Is there some kind of ""weighted maximum"" that allows the gradients to backpropagate? [closed]",https://ai.stackexchange.com/questions/35494/is-there-some-kind-of-weighted-maximum-that-allows-the-gradients-to-backpropag,1,1,67,"neural-networks, backpropagation"
247,Does all GAN's in literature need to satisfy the properties of objective function of initial GAN? [closed],https://ai.stackexchange.com/questions/35492/does-all-gans-in-literature-need-to-satisfy-the-properties-of-objective-functio,1,0,62,"math, generative-adversarial-networks, value-functions"
248,What is the right way to find the alphas in this equation?,https://ai.stackexchange.com/questions/35486/what-is-the-right-way-to-find-the-alphas-in-this-equation,0,1,49,"deep-learning, papers, math, grad-cam++"
248,"Given a set of trajectories produced by a fixed policy, what is the the standard approach to estimate Q?",https://ai.stackexchange.com/questions/35484/given-a-set-of-trajectories-produced-by-a-fixed-policy-what-is-the-the-standard,1,2,123,"reinforcement-learning, algorithm-request, monte-carlo-methods, temporal-difference-methods"
248,Is the Machine Learning community going against Occam's razor?,https://ai.stackexchange.com/questions/35483/is-the-machine-learning-community-going-against-occams-razor,0,1,285,"deep-learning, explainable-ai, ai-field"
248,Usability of power series in AI analysis,https://ai.stackexchange.com/questions/35473/usability-of-power-series-in-ai-analysis,0,1,131,"math, applications, academia"
248,How can batch prediction make drift monitoring easier than online prediction?,https://ai.stackexchange.com/questions/35470/how-can-batch-prediction-make-drift-monitoring-easier-than-online-prediction,0,1,96,"mlops, data-drift"
248,Should I use an unsupervised approach or train a classifier with many classes to build a deep image feature extractor?,https://ai.stackexchange.com/questions/35469/should-i-use-an-unsupervised-approach-or-train-a-classifier-with-many-classes-to,2,1,759,"deep-learning, deep-neural-networks, unsupervised-learning"
248,How to explain near zero gradients on first epochs?,https://ai.stackexchange.com/questions/35460/how-to-explain-near-zero-gradients-on-first-epochs,0,1,680,"deep-learning, training, gradient-descent, gradient"
248,What is the correct partial derivative of $Y^c$ with respect to $A_{ij}^{kc}$?,https://ai.stackexchange.com/questions/35458/what-is-the-correct-partial-derivative-of-yc-with-respect-to-a-ijkc,0,1,116,"deep-learning, papers, math, derivative, grad-cam++"
248,Pattern recognition for live stream Time serie,https://ai.stackexchange.com/questions/35457/pattern-recognition-for-live-stream-time-serie,0,2,283,"classification, time-series, pattern-recognition"
248,What is so special about the Bellman Optimality Principle?,https://ai.stackexchange.com/questions/35456/what-is-so-special-about-the-bellman-optimality-principle,0,1,2k,"reinforcement-learning, bellman-equations"
248,What do symmetric weights mean and how does it make backpropagation biologically implausible?,https://ai.stackexchange.com/questions/35449/what-do-symmetric-weights-mean-and-how-does-it-make-backpropagation-biologically,8,1,2k,"neural-networks, backpropagation"
248,Can you train GPT-J to use a specific list of words and prioritise them?,https://ai.stackexchange.com/questions/35444/can-you-train-gpt-j-to-use-a-specific-list-of-words-and-prioritise-them,1,0,227,"machine-learning, natural-language-processing, gpt, natural-language-generation, gpt-3"
248,Why does the SVM perform poorly on test data that has a different class distribution than the training data?,https://ai.stackexchange.com/questions/35441/why-does-the-svm-perform-poorly-on-test-data-that-has-a-different-class-distribu,1,0,84,"machine-learning, overfitting, support-vector-machine, training-datasets, test-datasets"
248,What is a 'degenerate run' in evaluating model performance?,https://ai.stackexchange.com/questions/35440/what-is-a-degenerate-run-in-evaluating-model-performance,2,1,460,"machine-learning, terminology, papers, performance"
248,Why is it important/beneficial for an activation function to be zero-meaned?,https://ai.stackexchange.com/questions/35438/why-is-it-important-beneficial-for-an-activation-function-to-be-zero-meaned,4,1,191,"neural-networks, deep-learning, activation-functions"
249,Why doesn't the inception score measure intra-class diversity,https://ai.stackexchange.com/questions/35426/why-doesnt-the-inception-score-measure-intra-class-diversity,3,2,257,"generative-adversarial-networks, inception"
